"種類","価格情報区分","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","間取り","面積（㎡）","建築年","建物の構造","用途","今後の利用目的","都市計画","建ぺい率（％）","容積率（％）","取引時期","改装","取引の事情等"
"中古マンション等","成約価格情報","39201","高知県","高知市","神田","","",19000000,"３ＬＤＫ",85,"2003年","ＳＲＣ","","","準工業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","高須","介良通",5,23000000,"３ＬＤＫ",90,"2006年","ＲＣ","","","準工業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","知寄町","知寄町二丁目",1,12000000,"２ＬＤＫ",65,"1997年","ＲＣ","","","商業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","梅ノ辻","梅の辻",2,15000000,"２ＬＤＫ",75,"2000年","ＳＲＣ","","","商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","桜馬場","枡形",6,24000000,"３ＬＤＫ",70,"2007年","ＲＣ","","","１中住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","新本町","","",37000000,"３ＬＤＫ",75,"2023年","ＲＣ","","","１中住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","鷹匠町","県庁前(高知)",4,20000000,"４ＬＤＫ",105,"2006年","ＲＣ","","","","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","北新田町","宝永町",12,17000000,"３ＬＤＫ",75,"2003年","ＲＣ","","","準工業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","桜馬場","枡形",6,25000000,"３ＬＤＫ",70,"2007年","ＲＣ","","","１中住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","はりまや町","","",40000000,"２ＬＤＫ＋Ｓ",95,"2019年","ＲＣ","","","商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","はりまや町","蓮池町通",4,35000000,"３ＬＤＫ",95,"2014年","ＲＣ","","","商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","唐人町","はりまや橋",6,9000000,"２ＬＤＫ",90,"1981年","ＳＲＣ","","","商業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","二葉町","知寄町一丁目",2,5300000,"３ＤＫ",60,"1974年","ＳＲＣ","","","準工業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","北久保","","",23000000,"２ＬＤＫ",75,"2012年","ＲＣ","","","準工業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","北本町","高知",4,62000000,"５ＬＤＫ",135,"2020年","ＲＣ","","","商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","北本町","","",24000000,"３ＬＤＫ",85,"2003年","ＲＣ","","","","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","北本町","高知",14,15000000,"３ＬＤＫ",70,"1996年","ＲＣ","","","準工業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","北本町","高知",14,15000000,"３ＬＤＫ",70,"1996年","ＲＣ","","","準工業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","桜井町","宝永町",6,25000000,"３ＬＤＫ",80,"2009年","ＲＣ","","","１種住居","","","2025年第1四半期","改装済み",""
"中古マンション等","成約価格情報","39201","高知県","高知市","桜井町","宝永町",7,26000000,"２ＬＤＫ＋Ｓ",75,"2009年","ＲＣ","","","１種住居","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","桟橋通","桟橋通四丁目",3,12000000,"４ＬＤＫ",85,"1995年","ＳＲＣ","","","工業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","桟橋通","梅の辻",4,7400000,"４ＬＤＫ",85,"1984年","ＳＲＣ","","","商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","桟橋通","桟橋通二丁目",3,15000000,"２ＬＤＫ＋Ｓ",80,"2002年","ＳＲＣ","","","商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","桟橋通","桟橋通四丁目",4,11000000,"２ＬＤＫ",65,"1996年","ＳＲＣ","","","工業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","高須新町","県立美術館通",7,17000000,"３ＬＤＫ",65,"2004年","ＲＣ","","","１中住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","比島町","高知",15,14000000,"３ＬＤＫ",70,"1993年","ＳＲＣ","","","１種住居","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","愛宕山南町","","",38000000,"３ＬＤＫ＋Ｓ",90,"2016年","ＲＣ","","","１中住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","愛宕山南町","","",28000000,"３ＬＤＫ",75,"2016年","ＲＣ","","","１中住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","稲荷町","","",12000000,"３ＬＤＫ",80,"1990年","ＳＲＣ","","","商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","追手筋","高知",12,32000000,"３ＬＤＫ",65,"2022年","ＲＣ","","","商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","北高見町","","",21000000,"３ＬＤＫ",85,"2007年","ＲＣ","","","１種住居","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","北本町","高知",14,16000000,"３ＬＤＫ",70,"1996年","ＲＣ","","","準工業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","北本町","","",17000000,"３ＬＤＫ",75,"2003年","ＲＣ","","","近隣商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","桜井町","宝永町",7,35000000,"３ＬＤＫ",105,"2009年","ＲＣ","","","１種住居","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","桜井町","菜園場町","",8800000,"２ＬＤＫ",60,"1990年","ＳＲＣ","","","商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","桟橋通","桟橋通四丁目",3,18000000,"３ＬＤＫ",75,"1996年","ＳＲＣ","","","工業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","種崎","","",4300000,"３ＬＤＫ",90,"1978年","ＳＲＣ","","","１種住居","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","針木東町","","",20000000,"４ＬＤＫ",100,"2003年","ＳＲＣ","","","準工業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","南はりまや町","はりまや橋",3,12000000,"３ＬＤＫ",85,"1991年","ＳＲＣ","","","商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","北本町","","",28000000,"２ＬＤＫ",70,"2021年","ＲＣ","","","近隣商業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","九反田","菜園場町",4,21000000,"３ＬＤＫ",100,"1993年","ＲＣ","","","商業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","南はりまや町","デンテツターミナルビル前",3,3500000,"１Ｒ",20,"1991年","ＳＲＣ","","","商業","","","2025年第3四半期","",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","朝倉西町","朝倉(ＪＲ)",25,15000000,"４ＬＤＫ",70,"1991年","ＲＣ","住宅","住宅","１種住居",60,200,"2025年第1四半期","改装済み",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","朝倉西町","朝倉(ＪＲ)",25,12000000,"３ＬＤＫ",70,"1991年","ＲＣ","","住宅","１種住居",60,200,"2025年第1四半期","",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","一宮東町","土佐一宮",23,16000000,"４ＬＤＫ",90,"2002年","ＳＲＣ","住宅","住宅","準工業",60,200,"2024年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","越前町","円行寺口",6,25000000,"３ＬＤＫ",75,"2010年","ＲＣ","住宅","住宅","近隣商業",80,300,"2025年第2四半期","未改装",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","大谷公園町","朝倉(ＪＲ)",25,13000000,"４ＬＤＫ",85,"1996年","ＲＣ","住宅","住宅","１中住専",60,200,"2025年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","小津町","入明",8,32000000,"４ＬＤＫ",80,"2015年","ＲＣ","","住宅","１種住居",60,200,"2024年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","上町","円行寺口",18,2300000,"１Ｋ",25,"1991年","ＲＣ","住宅","住宅","１種住居",60,200,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","鴨部","朝倉(ＪＲ)",20,22000000,"３ＬＤＫ",70,"1992年","ＲＣ","","住宅","１中住専",60,200,"2024年第4四半期","改装済み",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","鴨部","旭(高知)",20,17000000,"３ＬＤＫ",70,"2002年","ＳＲＣ","住宅","住宅","近隣商業",80,200,"2025年第2四半期","改装済み",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","鴨部","旭(高知)",16,14000000,"３ＬＤＫ",70,"1977年","ＳＲＣ","","住宅","準工業",60,200,"2025年第2四半期","改装済み",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","九反田","高知",24,26000000,"３ＬＤＫ",80,"2007年","ＲＣ","住宅","住宅","１種住居",60,200,"2024年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","神田","旭(高知)",28,19000000,"３ＬＤＫ",80,"2003年","ＳＲＣ","住宅","住宅","準工業",60,200,"2025年第3四半期","改装済み",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","神田","旭(高知)","30分～60分",3800000,"２ＤＫ",35,"1984年","鉄骨造","住宅","住宅","１中住専",60,200,"2025年第2四半期","改装済み",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","桟橋通","高知",25,7400000,"４ＬＤＫ",75,"1984年","ＳＲＣ","住宅","","商業",80,400,"2025年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","縄手町","旭(高知)",8,21000000,"３ＬＤＫ",75,"2007年","ＲＣ","住宅","住宅","１中住専",60,200,"2025年第2四半期","未改装",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","廿代町","堀詰",9,1800000,"１Ｋ",20,"1988年","ＳＲＣ","住宅","住宅","商業",80,400,"2025年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","はりまや町","高知",11,36000000,"３ＬＤＫ",80,"2014年","ＲＣ","","住宅","商業",80,400,"2024年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","比島町","高知","2H～",15000000,"３ＬＤＫ",65,"","","","住宅","","","","2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","比島町","高知",13,14000000,"３ＬＤＫ",65,"1993年","ＳＲＣ","住宅","住宅","１種住居",60,200,"2025年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","比島町","高知",15,7500000,"３ＬＤＫ",65,"","","","住宅","１種住居",60,200,"2024年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","本町","高知",25,37000000,"３ＬＤＫ",80,"2016年","ＲＣ","住宅","住宅","商業",80,500,"2025年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","升形","高知",26,9000000,"２ＬＤＫ",50,"1990年","ＳＲＣ","住宅","住宅","商業",80,500,"2024年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","丸ノ内","入明",13,24000000,"３ＬＤＫ",80,"2005年","ＲＣ","住宅","住宅","商業",80,400,"2024年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","みづき","円行寺口",28,1500000,"３ＬＤＫ",75,"","","","住宅","","","","2025年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","39201","高知県","高知市","南川添","薊野",15,30000000,"３ＬＤＫ",70,"2019年","ＲＣ","住宅","住宅","準工業",60,200,"2025年第2四半期","未改装",""
