"種類","価格情報区分","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","間取り","面積（㎡）","建築年","建物の構造","用途","今後の利用目的","都市計画","建ぺい率（％）","容積率（％）","取引時期","改装","取引の事情等"
"中古マンション等","成約価格情報","31202","鳥取県","米子市","昭和町","米子",14,19000000,"２ＬＤＫ＋Ｓ",85,"2008年","ＲＣ","","","近隣商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","東町","米子",9,19000000,"３ＬＤＫ",75,"2003年","ＳＲＣ","","","商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","米原","","",8500000,"３ＬＤＫ",75,"1990年","ＳＲＣ","","","準工業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","米原","後藤",11,19000000,"３ＬＤＫ",95,"2010年","ＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","錦町","後藤",5,15000000,"３ＬＤＫ",80,"1997年","ＲＣ","","","近隣商業","","","2025年第1四半期","改装済み",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","錦町","","",5000000,"４ＤＫ",70,"1984年","ＲＣ","","","近隣商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","東福原","富士見町(鳥取)",18,23000000,"３ＬＤＫ",70,"2020年","ＲＣ","","","","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","加茂町","","",12000000,"３ＬＤＫ",60,"1995年","ＲＣ","","","商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","錦町","後藤",5,12000000,"３ＬＤＫ",70,"1996年","ＲＣ","","","近隣商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","錦町","","",8300000,"３ＬＤＫ",70,"1995年","ＲＣ","","","近隣商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","錦町","後藤",5,14000000,"３ＬＤＫ",80,"1997年","ＲＣ","","","近隣商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","錦町","後藤",5,13000000,"３ＬＤＫ",75,"1997年","ＲＣ","","","近隣商業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","西倉吉町","富士見町(鳥取)",13,7200000,"２ＬＤＫ",60,"1994年","ＳＲＣ","","","商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","旗ヶ崎","","",14000000,"３ＬＤＫ",75,"2000年","ＲＣ","","","１種住居","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","目久美町","米子",2,9800000,"３ＬＤＫ",60,"1994年","ＲＣ","","","","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","角盤町","米子",12,6000000,"１ＤＫ＋Ｓ",50,"1991年","ＳＲＣ","","","商業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","西福原","富士見町(鳥取)","30分～60分",25000000,"２ＬＤＫ",70,"2021年","ＲＣ","","","１中住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","皆生","東山公園(鳥取)","30分～60分",19000000,"２ＬＤＫ＋Ｓ",70,"2009年","ＲＣ","","","２中住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","皆生温泉","","",13000000,"４ＬＤＫ",85,"2001年","ＲＣ","","","１種住居","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","昭和町","米子",12,20000000,"２ＬＤＫ＋Ｓ",90,"2008年","ＲＣ","","","近隣商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","東町","","",22000000,"３ＬＤＫ",80,"2003年","ＳＲＣ","","","商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","米原","後藤",2,2500000,"３ＬＤＫ",60,"1980年","ＳＲＣ","","","１種住居","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","米原","後藤",7,23000000,"２ＬＤＫ",75,"2017年","ＲＣ","","","","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","米原","後藤",17,20000000,"３ＬＤＫ",75,"2016年","ＲＣ","","","","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","米原","後藤",10,21000000,"２ＬＤＫ",70,"2015年","ＲＣ","","","準工業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","米原","後藤",9,22000000,"３ＬＤＫ＋Ｓ",75,"2017年","ＲＣ","","","準工業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","米原","後藤",7,18000000,"３ＬＤＫ",70,"2008年","ＲＣ","","","","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","米原","後藤",5,18000000,"３ＬＤＫ",70,"2001年","ＲＣ","","","１種住居","","","2025年第1四半期","改装済み",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","米原","後藤",11,17000000,"２ＬＤＫ",65,"2013年","ＲＣ","","","準工業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","観音寺新町","東山公園(鳥取)",21,22000000,"３ＬＤＫ",85,"2007年","ＲＣ","","","２中住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","東町","米子",9,18000000,"２ＬＤＫ",65,"2003年","ＳＲＣ","","","商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","東町","米子",8,8500000,"３ＤＫ",55,"1992年","ＳＲＣ","","","商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","米原","後藤",4,17000000,"３ＬＤＫ",70,"2001年","ＲＣ","","","１種住居","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","米原","","",7400000,"３ＬＤＫ",75,"1990年","ＳＲＣ","","","準工業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","東町","米子",8,2500000,"１Ｋ",25,"1992年","ＳＲＣ","","","商業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","米原","後藤",10,24000000,"２ＬＤＫ",75,"2015年","ＲＣ","","","準工業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","米原","後藤",9,25000000,"４ＬＤＫ",85,"2008年","ＲＣ","","","準工業","","","2025年第3四半期","改装済み",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","皆生温泉","米子","1H～1H30",5000000,"２ＤＫ",40,"1974年","ＳＲＣ","住宅","その他","商業",80,400,"2025年第2四半期","未改装",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","皆生温泉","米子","1H～1H30",550000,"１Ｋ",20,"1976年","鉄骨造","住宅","住宅","商業",80,400,"2024年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","上福原","米子","30分～60分",4500000,"３ＬＤＫ",70,"1994年","ＳＲＣ","住宅","住宅","１中住専",60,200,"2024年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","加茂町","米子",18,6000000,"３ＬＤＫ",60,"1995年","ＲＣ","住宅","住宅","商業",80,400,"2025年第2四半期","未改装",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","観音寺新町","米子","30分～60分",17000000,"３ＬＤＫ",70,"2007年","ＲＣ","住宅","住宅","２中住専",60,200,"2025年第2四半期","未改装",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","昭和町","米子",13,20000000,"２ＬＤＫ",85,"2008年","ＲＣ","住宅","住宅","近隣商業",80,300,"2025年第2四半期","",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","道笑町","米子",3,29000000,"３ＬＤＫ",60,"2025年","ＲＣ","住宅","住宅","商業",80,400,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","道笑町","米子",4,34000000,"３ＬＤＫ",65,"2025年","ＲＣ","住宅","住宅","商業",80,400,"2025年第2四半期","未改装",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","中町","米子",15,14000000,"２ＬＤＫ",70,"","","","住宅","商業",80,400,"2025年第2四半期","未改装",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","錦町","後藤",4,15000000,"３ＬＤＫ",75,"1997年","ＲＣ","住宅","住宅","近隣商業",80,300,"2025年第2四半期","改装済み",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","錦町","後藤",5,12000000,"３ＬＤＫ",70,"1996年","ＲＣ","住宅","住宅","近隣商業",80,300,"2025年第2四半期","改装済み",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","錦町","後藤",6,8300000,"２ＬＤＫ",65,"1995年","ＲＣ","住宅","住宅","近隣商業",80,300,"2025年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","錦町","後藤",4,15000000,"３ＬＤＫ",75,"1997年","ＲＣ","住宅","住宅","近隣商業",80,300,"2024年第4四半期","改装済み",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","西福原","米子","30分～60分",6000000,"３ＬＤＫ",65,"2000年","ＲＣ","住宅","住宅","１種住居",60,200,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","西福原","米子","30分～60分",29000000,"３ＬＤＫ",80,"","","","住宅","１中住専",60,200,"2025年第2四半期","未改装",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","東福原","米子","30分～60分",17000000,"３ＬＤＫ",65,"2005年","ＲＣ","住宅","住宅","１種住居",60,200,"2024年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","東福原","米子","30分～60分",14000000,"３ＬＤＫ",65,"2005年","","住宅","住宅","１種住居",60,200,"2024年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","米原","後藤",4,9900000,"４ＬＤＫ",90,"","ＳＲＣ","住宅","住宅","１種住居",60,200,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","米原","後藤",4,17000000,"２ＬＤＫ",60,"","","","住宅","準工業",60,200,"2025年第2四半期","未改装",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","米原","後藤",4,24000000,"３ＬＤＫ",70,"","","","住宅","準工業",60,200,"2025年第1四半期","",""
"中古マンション等","不動産取引価格情報","31202","鳥取県","米子市","米原","米子","30分～60分",23000000,"２ＬＤＫ",70,"2017年","ＲＣ","","住宅","準工業",60,200,"2025年第2四半期","改装済み",""
