"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","清滝","門司港",9,3000000,90,"ほぼ整形",3,85,"1977年","木造","住宅","住宅","南西","市道",1.8,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","葛葉","小森江","30分～60分",10000000,210,"不整形",12,105,"1978年","ＲＣ","住宅","住宅","南西","市道",4.7,"準工業",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","黒川西","門司港","30分～60分",18000000,220,"不整形","",115,"1999年","木造","住宅","住宅","東","市道",6,"１種住居",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","黒川東","門司港","30分～60分",8800000,250,"不整形",21,135,"1994年","木造","住宅","住宅","南","私道",4,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","工業地","40101","福岡県","北九州市門司区","小森江","小森江",16,190000000,"2,000㎡以上","不整形",40,340,"1979年","鉄骨造","その他","工場","北","市道",11.4,"工業専用",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","寺内","小森江",19,850000,150,"ほぼ正方形",12,90,"1982年","木造","住宅","住宅","北西","市道",4.6,"１中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","寺内","門司",23,200000,210,"ほぼ整形",17.1,105,"1977年","木造","住宅","住宅","西","私道",4,"１低住専",50,80,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","寺内","門司",24,1500000,150,"不整形","",70,"1983年","木造","住宅","住宅","南","市道",6,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","庄司町","門司港",13,1300000,75,"ほぼ整形",8,900,"1966年","木造","住宅","住宅","接面道路無","","","１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","城山町","門司",29,8000000,250,"ほぼ整形",17,150,"1982年","木造","住宅","住宅","北東","私道",4.2,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","40101","福岡県","北九州市門司区","新原町","門司",21,7000000,185,"不整形","",150,"1985年","木造","住宅","住宅","北","私道",2,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","工業地","40101","福岡県","北九州市門司区","新門司北","門司","1H30～2H",79000000,1000,"ほぼ整形",25,370,"2005年","鉄骨造","倉庫","工場","西","道路",19,"工業専用",60,200,"2025年第2四半期",""
