"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","宇栄原","","",27000000,290,"ほぼ整形",9.4,150,"1975年","ＲＣ","住宅","住宅","東","私道",4,"１低住専",50,100,"2024年第4四半期","関係者間取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","字上間","安里","30分～60分",23000000,195,"ほぼ整形",6,120,"1975年","ＲＣ","住宅","住宅","北西","農道",4,"準住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","上間","","",34000000,85,"ほぼ長方形",7.5,80,"2024年","木造","住宅","住宅","北東","市道",4,"１低住専",50,100,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","おもろまち","おもろまち",8,850000000,1200,"長方形",24.5,"2,000㎡以上","2003年","ＲＣ","共同住宅","","南西","市道",8,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","字小禄","奥武山公園",10,30000000,230,"ほぼ整形",12,120,"1985年","ＲＣ、ブロック造","住宅","住宅","北","道路",4,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","字小禄","","",17000000,135,"長方形","",50,"1968年","ＲＣ、ブロック造","住宅","住宅","南","私道",3.2,"１低住専",50,100,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","鏡原町","奥武山公園",3,88000000,340,"ほぼ正方形",18.5,420,"1979年","ＲＣ、ブロック造","住宅、店舗","その他","東","市道",6,"１中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","久茂地","美栄橋",5,390000000,270,"ほぼ長方形",16,1000,"1992年","ＳＲＣ","店舗","店舗","南西","市道",13,"商業",80,400,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","字国場","安里","30分～60分",290000000,1200,"不整形",26.5,1700,"1994年","ＲＣ","共同住宅","住宅","南東","道路",4,"１中住専",60,200,"2024年第4四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","字国場","","",27000000,290,"ほぼ長方形",14.5,230,"1970年","ＲＣ","共同住宅","住宅","南西","私道",3,"１中住専",60,200,"2025年第1四半期","私道を含む取引"
