"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","川島東町","高田(高松)","30分～60分",2400000,140,"長方形",8,65,"1973年","木造","住宅","住宅","北","私道",5,"２中住専",60,200,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","川島東町","高田(高松)",28,8800000,480,"ほぼ整形",17,85,"2019年","木造","住宅、事務所","住宅","南","市道",4,"非線引き",60,100,"2025年第2四半期","調停・競売等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","川島東町","高田(高松)","30分～60分",2700000,150,"不整形",25,85,"","木造","住宅","住宅","東","市道",2.5,"２中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","川島東町","高田(高松)","30分～60分",5200000,180,"不整形",10.4,155,"1997年","木造","住宅","住宅","東","私道",5,"２中住専",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","川島東町","農学部前","30分～60分",6900000,640,"長方形",27,170,"2003年","木造","住宅","住宅","東","農道",7.5,"非線引き",60,100,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","川部町","円座","30分～60分",3100000,400,"ほぼ台形",20,115,"1980年","木造","住宅","","南","市道",4,"非線引き",60,100,"2025年第3四半期","調停・競売等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","川部町","円座",18,18000000,210,"ほぼ長方形",14,110,"1993年","軽量鉄骨造","住宅","住宅","南","市道",4.2,"非線引き",60,100,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","37201","香川県","高松市","瓦町","瓦町",2,50000000,120,"ほぼ長方形",7,670,"1985年","ＲＣ、鉄骨造","駐車場、店舗、その他","店舗","北東","市道",20,"商業",80,500,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","観光町","花園(高松)",5,6200000,100,"ほぼ長方形","",95,"1987年","木造","住宅","住宅","南西","道路",4,"１種住居",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","観光町","花園(高松)",3,2000000,105,"ほぼ長方形","",120,"1979年","鉄骨造、ブロック造","住宅、店舗","住宅","南東","市道",6,"近隣商業",80,300,"2025年第1四半期",""
